Matrix Size,Custom Determinant Time (s),NumPy Determinant Time (s),Determinant Error,Custom Linear Time (s),NumPy Linear Time (s),Linear Solution L2 Error,Custom Eigen Time (s),NumPy Eigen Time (s),Eigenvalue Error,Eigenvector L2 Error,Custom Dominant Eigenvalue,NumPy Dominant Eigenvalue,RHS
212,0.13677930002450012,0.07416009998996742,3.953234451188186e+287,0.255292499990901,0.24626049998914823,1.6765815434912174e-11,0.1696141999855172,0.03273149998858571,1.1368683772161603e-13,7.937682163618572e-16,951.2056986325441,951.205698632544,"[1, 2, 0, 1, 5, 2, 8, 8, 1, 2, 9, 3, 2, 5, 4, 9, 1, 8, 2, 2, 6, 8, 2, 7, 6, 3, 8, 0, 4, 8, 4, 4, 8, 4, 9, 1, 7, 5, 9, 1, 6, 2, 2, 1, 6, 9, 1, 1, 8, 6, 1, 5, 9, 8, 3, 8, 3, 3, 7, 9, 3, 6, 4, 5, 5, 1, 6, 4, 3, 7, 3, 4, 7, 6, 3, 7, 0, 3, 0, 8, 0, 6, 6, 7, 3, 9, 0, 4, 7, 6, 7, 9, 6, 0, 3, 5, 6, 7, 7, 9, 7, 7, 5, 9, 6, 9, 6, 0, 4, 2, 6, 2, 7, 4, 3, 4, 7, 3, 4, 4, 8, 9, 7, 3, 5, 8, 7, 8, 1, 5, 5, 7, 7, 7, 8, 9, 0, 8, 5, 1, 1, 0, 0, 9, 7, 9, 7, 2, 1, 7, 3, 9, 5, 6, 2, 1, 2, 6, 6, 0, 0, 0, 7, 4, 2, 2, 7, 0, 3, 1, 8, 6, 5, 5, 1, 6, 4, 7, 9, 4, 2, 0, 6, 2, 8, 5, 3, 0, 4, 4, 5, 5, 3, 6, 0, 8, 4, 9, 7, 8, 2, 4, 5, 7, 7, 5, 4, 3, 0, 0, 4, 9]"
213,0.16019379999488592,0.0599907000141684,1.75628593026494e+289,0.22445629999856465,0.2647501000028569,6.337435584452235e-11,0.139970699994592,0.04507300001569092,0.0,4.958275480457198e-16,951.9833994948411,951.9833994948411,"[2, 1, 9, 8, 2, 1, 9, 0, 7, 8, 3, 9, 2, 6, 6, 0, 5, 6, 6, 9, 0, 4, 4, 6, 6, 0, 0, 6, 5, 6, 4, 7, 6, 3, 3, 2, 2, 8, 6, 9, 3, 0, 5, 1, 3, 0, 3, 9, 6, 6, 5, 4, 2, 8, 9, 0, 1, 9, 6, 6, 8, 1, 7, 5, 9, 3, 9, 4, 8, 3, 4, 8, 6, 3, 3, 7, 7, 2, 3, 6, 3, 8, 3, 1, 7, 0, 7, 3, 0, 1, 3, 6, 6, 1, 0, 5, 6, 4, 3, 7, 7, 7, 5, 1, 8, 2, 7, 1, 2, 8, 0, 5, 0, 6, 2, 9, 6, 9, 7, 6, 1, 4, 3, 9, 7, 0, 6, 6, 0, 3, 8, 5, 1, 6, 9, 7, 6, 5, 8, 9, 5, 7, 0, 0, 8, 0, 6, 1, 6, 5, 6, 9, 3, 6, 3, 1, 1, 9, 8, 1, 3, 0, 6, 4, 7, 6, 0, 3, 9, 7, 8, 8, 7, 6, 5, 2, 7, 3, 3, 5, 5, 4, 0, 7, 6, 9, 4, 4, 2, 1, 8, 0, 9, 3, 6, 4, 5, 4, 2, 4, 2, 9, 2, 3, 5, 9, 3, 8, 4, 3, 0, 3, 6]"
214,0.14859100000467151,0.02807790000224486,9.409985750470625e+290,0.2658670000091661,0.19573069998295978,1.6335582312306885e-10,0.15789670002413914,0.048722000006819144,6.821210263296962e-13,6.263480898603267e-16,957.9863881393112,957.9863881393105,"[9, 1, 2, 2, 4, 8, 6, 6, 5, 7, 5, 6, 8, 7, 5, 4, 4, 5, 9, 9, 1, 4, 8, 7, 4, 2, 9, 3, 4, 0, 4, 9, 5, 5, 1, 0, 7, 2, 2, 4, 8, 6, 0, 2, 8, 5, 8, 4, 5, 6, 5, 6, 5, 4, 0, 6, 9, 9, 2, 7, 0, 4, 5, 8, 9, 6, 4, 3, 0, 2, 0, 3, 4, 0, 2, 1, 2, 8, 8, 0, 8, 5, 0, 2, 0, 0, 6, 4, 0, 0, 5, 0, 6, 0, 4, 2, 4, 6, 9, 1, 4, 5, 7, 6, 0, 9, 3, 5, 3, 6, 1, 2, 7, 9, 7, 9, 2, 2, 6, 3, 8, 1, 7, 0, 4, 2, 3, 0, 9, 2, 4, 3, 0, 0, 7, 7, 0, 4, 8, 7, 3, 7, 3, 8, 2, 8, 7, 8, 0, 0, 5, 0, 4, 4, 7, 7, 3, 6, 2, 6, 4, 3, 1, 8, 1, 5, 9, 9, 0, 2, 9, 7, 4, 1, 2, 0, 1, 5, 1, 5, 3, 4, 3, 4, 8, 2, 4, 6, 4, 1, 1, 1, 5, 5, 0, 8, 3, 5, 2, 6, 5, 6, 0, 5, 6, 9, 1, 1, 3, 1, 7, 4, 1, 7]"
215,0.13814679998904467,0.07482969999546185,2.748330821746228e+292,0.21651510000810958,0.2384684999997262,4.650583382342965e-09,0.14388180000241846,0.05021749998559244,2.2737367544323206e-13,5.934275780002191e-16,970.7593138736114,970.7593138736116,"[9, 5, 4, 0, 9, 0, 2, 4, 5, 1, 5, 5, 4, 9, 8, 2, 6, 6, 1, 0, 5, 2, 8, 8, 0, 1, 9, 6, 4, 9, 5, 9, 2, 9, 8, 0, 7, 4, 5, 9, 7, 1, 9, 2, 1, 8, 2, 5, 9, 4, 8, 9, 0, 6, 0, 1, 7, 7, 1, 1, 8, 1, 6, 0, 1, 9, 8, 8, 3, 7, 2, 5, 2, 3, 2, 6, 3, 5, 1, 4, 0, 3, 4, 8, 0, 5, 2, 1, 3, 9, 9, 3, 3, 5, 3, 7, 7, 7, 8, 3, 2, 8, 3, 5, 8, 6, 6, 4, 1, 3, 3, 5, 2, 3, 3, 3, 7, 0, 9, 8, 7, 9, 1, 0, 0, 5, 0, 3, 0, 3, 9, 8, 1, 5, 6, 6, 3, 4, 9, 6, 0, 8, 1, 8, 6, 9, 5, 1, 0, 3, 5, 1, 8, 2, 9, 6, 1, 1, 6, 3, 0, 7, 3, 8, 5, 1, 0, 3, 5, 9, 8, 8, 5, 9, 6, 8, 2, 9, 8, 3, 2, 1, 7, 9, 6, 8, 8, 5, 0, 6, 2, 8, 5, 9, 4, 1, 4, 2, 0, 3, 7, 4, 4, 7, 4, 0, 3, 4, 3, 7, 4, 3, 9, 2, 7]"
216,0.14397370000369847,0.08179430000018328,1.4066264427629616e+293,0.2181247000116855,0.25294920001761056,4.650982022026349e-10,0.15259800001513213,0.05266669997945428,7.958078640513122e-13,7.76691320172108e-16,972.6499469938244,972.6499469938252,"[0, 4, 7, 4, 9, 9, 4, 8, 3, 6, 7, 4, 4, 6, 8, 6, 0, 4, 2, 5, 7, 5, 9, 2, 0, 9, 1, 1, 4, 2, 6, 0, 7, 1, 3, 8, 7, 1, 7, 5, 3, 3, 4, 1, 2, 1, 3, 2, 8, 6, 2, 6, 6, 0, 5, 3, 4, 8, 8, 5, 1, 3, 2, 3, 8, 9, 2, 7, 4, 8, 5, 6, 0, 0, 0, 3, 1, 0, 2, 5, 6, 3, 6, 2, 9, 7, 6, 9, 0, 5, 8, 5, 2, 1, 5, 3, 2, 5, 0, 7, 3, 3, 7, 1, 1, 0, 7, 0, 6, 8, 8, 9, 5, 7, 2, 5, 9, 8, 0, 4, 5, 8, 4, 3, 9, 2, 3, 8, 5, 5, 9, 6, 8, 1, 4, 7, 9, 7, 2, 5, 5, 5, 1, 2, 7, 4, 3, 3, 8, 3, 8, 6, 9, 5, 8, 6, 9, 7, 1, 6, 2, 0, 4, 3, 7, 0, 6, 5, 2, 5, 6, 3, 6, 2, 4, 1, 0, 7, 5, 1, 2, 1, 9, 9, 5, 9, 3, 7, 6, 8, 3, 2, 2, 5, 3, 1, 2, 3, 0, 6, 7, 4, 5, 2, 5, 0, 8, 1, 4, 9, 8, 3, 1, 1, 4, 5]"
217,0.2719521000108216,0.094281099998625,4.004903061120107e+295,0.23363869998138398,0.2325082999886945,7.941884288791343e-11,0.14786729999468662,0.031131900002947077,2.2737367544323206e-13,5.283592957816961e-16,977.5777412723485,977.5777412723482,"[1, 6, 1, 4, 9, 1, 8, 2, 0, 1, 4, 8, 7, 1, 3, 6, 6, 1, 5, 8, 9, 2, 0, 7, 1, 3, 5, 2, 9, 2, 4, 6, 1, 9, 0, 7, 3, 2, 2, 2, 4, 6, 7, 6, 7, 0, 6, 9, 6, 9, 1, 5, 6, 4, 7, 0, 0, 3, 7, 9, 0, 6, 3, 3, 7, 3, 7, 8, 4, 1, 7, 9, 1, 3, 8, 9, 6, 5, 1, 4, 3, 1, 0, 9, 7, 4, 6, 8, 8, 9, 7, 0, 3, 5, 6, 4, 0, 1, 8, 9, 4, 9, 0, 8, 9, 6, 5, 5, 2, 2, 2, 3, 4, 9, 3, 5, 7, 7, 2, 4, 4, 4, 2, 4, 0, 8, 8, 3, 7, 9, 2, 9, 8, 6, 0, 2, 2, 5, 9, 6, 5, 6, 8, 4, 5, 6, 8, 1, 1, 3, 7, 5, 2, 6, 2, 6, 0, 9, 8, 0, 5, 8, 1, 4, 8, 2, 6, 1, 3, 5, 0, 9, 5, 5, 0, 7, 7, 2, 5, 4, 4, 2, 0, 0, 7, 0, 8, 5, 9, 5, 5, 3, 0, 1, 1, 8, 1, 2, 8, 9, 0, 0, 2, 0, 5, 3, 3, 8, 4, 7, 6, 1, 5, 2, 6, 5, 0]"
218,0.1783331999904476,0.10496130000683479,2.090243556175712e+296,0.24788279997301288,0.22070619999431074,4.7330981598578527e-11,0.19788570000673644,0.05498260000604205,3.410605131648481e-13,8.842939023140595e-16,977.1768076723928,977.1768076723931,"[7, 6, 8, 6, 2, 5, 6, 8, 9, 3, 4, 9, 2, 2, 0, 3, 8, 2, 7, 0, 1, 6, 8, 0, 6, 2, 0, 0, 4, 6, 5, 1, 4, 1, 3, 3, 8, 4, 3, 2, 4, 9, 2, 2, 9, 0, 4, 5, 1, 4, 3, 4, 5, 3, 9, 8, 4, 4, 1, 3, 1, 7, 2, 6, 9, 2, 3, 8, 9, 3, 8, 0, 5, 9, 6, 5, 3, 4, 9, 5, 0, 3, 7, 2, 2, 1, 9, 6, 6, 0, 7, 9, 5, 3, 2, 1, 3, 7, 0, 7, 6, 7, 3, 8, 1, 4, 2, 2, 0, 6, 5, 5, 9, 3, 3, 2, 4, 7, 4, 1, 2, 0, 9, 9, 5, 3, 0, 1, 0, 4, 8, 9, 1, 3, 9, 4, 6, 4, 3, 4, 6, 4, 0, 3, 1, 0, 3, 1, 3, 0, 1, 1, 3, 2, 1, 4, 9, 7, 1, 4, 6, 8, 3, 8, 4, 5, 9, 1, 0, 8, 4, 2, 3, 9, 8, 5, 3, 9, 0, 8, 4, 6, 8, 2, 5, 6, 3, 6, 1, 3, 2, 5, 3, 4, 8, 0, 6, 5, 0, 1, 7, 8, 5, 2, 1, 8, 0, 2, 9, 9, 2, 1, 9, 3, 1, 7, 5, 9]"
219,0.1558398000197485,0.08351289998972788,nan,0.2196643000061158,0.2544754999980796,5.976387679820361e-11,0.16273270000237972,0.03230019999318756,1.5916157281026244e-12,7.075630636511928e-16,982.1017245641424,982.101724564144,"[8, 7, 7, 6, 0, 3, 1, 7, 3, 0, 8, 4, 1, 3, 3, 9, 8, 4, 1, 0, 3, 6, 3, 2, 6, 8, 8, 0, 9, 0, 2, 1, 5, 5, 6, 1, 4, 2, 1, 1, 4, 4, 7, 9, 5, 5, 7, 1, 8, 3, 1, 2, 9, 3, 9, 4, 5, 3, 8, 4, 8, 8, 0, 6, 7, 9, 1, 1, 9, 4, 0, 4, 9, 8, 7, 3, 8, 0, 2, 8, 8, 1, 2, 5, 3, 8, 4, 2, 2, 5, 4, 7, 4, 5, 4, 0, 9, 2, 7, 1, 0, 0, 6, 5, 4, 6, 5, 9, 2, 9, 6, 9, 5, 5, 2, 8, 8, 5, 9, 0, 9, 3, 7, 7, 4, 7, 0, 1, 0, 3, 1, 7, 4, 1, 6, 1, 2, 2, 0, 8, 9, 2, 1, 8, 0, 9, 0, 3, 9, 6, 6, 3, 6, 7, 6, 9, 4, 4, 1, 3, 4, 0, 0, 3, 2, 9, 4, 6, 5, 6, 8, 8, 5, 2, 0, 2, 9, 2, 9, 6, 7, 7, 7, 8, 7, 2, 9, 5, 0, 0, 9, 5, 0, 4, 7, 0, 1, 1, 2, 2, 6, 6, 8, 7, 6, 0, 0, 1, 4, 5, 6, 0, 9, 8, 0, 1, 0, 5, 3]"
220,0.16378269999404438,0.0778361999837216,nan,0.22501640001428314,0.2692823999968823,5.626348392192993e-11,0.1515914000046905,0.04061189998174086,1.1368683772161603e-13,6.126300661185856e-16,993.8837856228566,993.8837856228567,"[8, 7, 6, 1, 4, 3, 0, 2, 9, 6, 3, 9, 4, 1, 5, 1, 9, 1, 9, 3, 4, 2, 3, 9, 8, 5, 3, 6, 9, 4, 6, 9, 1, 4, 6, 0, 8, 7, 8, 1, 3, 2, 0, 9, 0, 0, 5, 5, 6, 0, 1, 3, 0, 3, 8, 5, 7, 7, 5, 5, 2, 5, 7, 3, 8, 4, 2, 8, 0, 7, 8, 8, 5, 4, 7, 1, 4, 8, 2, 5, 3, 6, 9, 2, 1, 1, 9, 6, 7, 2, 1, 9, 0, 9, 7, 4, 0, 5, 9, 8, 5, 8, 5, 7, 8, 8, 3, 4, 2, 8, 3, 3, 7, 7, 5, 1, 2, 5, 1, 2, 4, 6, 1, 5, 0, 7, 2, 2, 1, 1, 9, 0, 8, 7, 8, 9, 8, 9, 2, 3, 7, 5, 0, 5, 4, 1, 8, 0, 4, 6, 4, 5, 6, 7, 9, 7, 0, 7, 5, 1, 5, 4, 1, 1, 0, 4, 0, 9, 3, 7, 0, 8, 3, 7, 7, 5, 4, 8, 1, 1, 9, 6, 8, 2, 6, 7, 8, 2, 0, 5, 5, 4, 7, 2, 4, 9, 9, 8, 5, 1, 9, 5, 3, 0, 0, 9, 2, 8, 3, 0, 2, 2, 7, 5, 2, 6, 9, 2, 9, 1]"
221,0.15175779999117367,0.06996449999860488,nan,0.23049170000012964,0.2901828000030946,1.7577123285150731e-10,0.1551566999987699,0.05538830001023598,1.0231815394945443e-12,4.878491497150043e-16,996.065602682737,996.065602682738,"[3, 4, 1, 8, 0, 7, 2, 0, 3, 2, 0, 7, 6, 9, 7, 1, 7, 6, 1, 0, 9, 1, 9, 8, 3, 9, 6, 8, 3, 4, 7, 4, 2, 0, 3, 3, 2, 4, 0, 1, 3, 2, 0, 9, 7, 0, 3, 6, 7, 4, 8, 9, 2, 3, 0, 2, 2, 0, 6, 8, 3, 8, 4, 7, 0, 4, 7, 4, 8, 4, 2, 7, 4, 5, 5, 9, 4, 1, 8, 5, 4, 5, 9, 5, 7, 4, 7, 8, 7, 3, 9, 8, 8, 0, 7, 7, 1, 9, 8, 5, 4, 7, 0, 4, 0, 5, 4, 3, 9, 3, 1, 4, 5, 2, 3, 9, 0, 2, 8, 2, 5, 0, 3, 2, 4, 0, 5, 2, 7, 9, 4, 3, 6, 3, 5, 7, 3, 3, 9, 0, 8, 1, 7, 1, 0, 5, 4, 2, 1, 8, 6, 6, 4, 5, 7, 3, 7, 9, 5, 4, 5, 5, 6, 5, 3, 9, 8, 9, 4, 3, 8, 6, 3, 4, 0, 2, 6, 9, 0, 4, 8, 0, 8, 4, 9, 7, 8, 3, 6, 7, 9, 5, 2, 7, 2, 0, 3, 9, 0, 3, 7, 0, 5, 8, 3, 3, 4, 9, 7, 6, 1, 1, 7, 6, 9, 5, 9, 5, 4, 7, 9]"
222,0.1452119000023231,0.06998320002458058,nan,0.2331271999864839,0.2568953999725636,8.100348073197416e-12,0.16182960002333857,0.06248650001361966,9.094947017729282e-13,5.362288137511955e-16,997.510641171947,997.5106411719479,"[0, 4, 3, 1, 6, 1, 0, 7, 7, 0, 8, 7, 2, 5, 1, 9, 0, 3, 4, 7, 4, 9, 1, 6, 5, 1, 9, 5, 3, 5, 0, 5, 8, 4, 8, 4, 6, 8, 2, 1, 4, 8, 8, 2, 3, 0, 1, 4, 9, 0, 0, 0, 2, 5, 0, 1, 2, 4, 6, 4, 1, 9, 1, 1, 1, 4, 4, 4, 9, 9, 5, 4, 0, 1, 6, 6, 5, 2, 5, 8, 3, 3, 4, 3, 4, 5, 3, 2, 2, 8, 7, 5, 7, 9, 7, 9, 4, 6, 1, 0, 8, 9, 5, 4, 5, 6, 9, 1, 3, 5, 9, 9, 4, 3, 8, 6, 2, 5, 4, 8, 3, 6, 8, 5, 5, 7, 3, 3, 1, 9, 8, 8, 3, 6, 6, 5, 9, 8, 0, 1, 9, 0, 8, 1, 0, 9, 2, 8, 6, 8, 3, 1, 1, 9, 6, 5, 0, 0, 4, 6, 3, 3, 1, 2, 3, 4, 5, 3, 9, 7, 8, 3, 3, 0, 4, 6, 4, 7, 9, 6, 2, 9, 3, 6, 9, 6, 7, 4, 2, 2, 1, 3, 9, 0, 6, 8, 2, 0, 8, 0, 2, 7, 4, 2, 2, 5, 1, 3, 7, 9, 2, 8, 2, 8, 8, 0, 1, 2, 0, 0, 9, 3]"
223,0.1508274999796413,0.07129260001238436,nan,0.2709313000086695,0.2742750000033993,3.834132987794419e-11,0.18289179998100735,0.05409940000390634,9.094947017729282e-13,5.778478208907056e-16,1007.8688496354196,1007.8688496354187,"[2, 5, 9, 9, 9, 6, 4, 2, 0, 5, 5, 4, 0, 6, 9, 2, 2, 2, 2, 2, 6, 4, 6, 6, 0, 9, 6, 4, 4, 2, 0, 5, 9, 1, 4, 3, 8, 6, 6, 9, 8, 8, 3, 7, 2, 0, 5, 6, 1, 3, 3, 3, 6, 4, 7, 8, 0, 9, 6, 9, 5, 4, 2, 7, 8, 5, 2, 3, 8, 8, 1, 9, 5, 5, 6, 9, 4, 0, 5, 1, 7, 4, 1, 2, 8, 5, 8, 6, 9, 9, 8, 9, 0, 9, 2, 5, 6, 4, 8, 6, 0, 1, 1, 3, 9, 5, 5, 7, 7, 1, 8, 2, 9, 2, 1, 6, 4, 0, 1, 9, 9, 3, 8, 7, 8, 2, 9, 8, 8, 8, 4, 0, 9, 4, 0, 6, 5, 6, 1, 2, 2, 7, 0, 6, 0, 3, 7, 3, 9, 8, 4, 1, 7, 9, 5, 6, 8, 6, 2, 6, 3, 1, 0, 4, 4, 4, 5, 6, 9, 5, 0, 4, 5, 1, 0, 0, 9, 2, 3, 7, 7, 9, 7, 3, 0, 8, 9, 9, 1, 7, 1, 8, 7, 6, 9, 0, 9, 0, 5, 5, 4, 9, 5, 9, 5, 1, 9, 5, 3, 5, 2, 4, 0, 0, 1, 6, 5, 7, 2, 7, 3, 2, 7]"
224,0.2510582999966573,0.059380499995313585,nan,0.3365328999934718,0.2242897999822162,1.427851339781551e-10,0.17689469998003915,0.14139860001159832,3.410605131648481e-13,6.138862613448622e-16,1004.8471367532132,1004.8471367532136,"[7, 6, 6, 8, 5, 3, 8, 5, 0, 6, 4, 0, 9, 1, 5, 4, 7, 7, 8, 3, 1, 4, 2, 9, 7, 9, 1, 1, 5, 2, 9, 7, 1, 5, 0, 0, 4, 6, 3, 1, 8, 9, 0, 9, 6, 7, 7, 2, 2, 9, 1, 2, 2, 2, 5, 8, 4, 8, 3, 6, 7, 5, 8, 2, 7, 6, 6, 1, 3, 2, 7, 1, 0, 9, 3, 3, 6, 0, 6, 1, 2, 1, 2, 7, 6, 8, 4, 7, 3, 0, 0, 4, 4, 9, 0, 3, 4, 7, 4, 6, 2, 2, 7, 6, 3, 8, 3, 0, 3, 9, 9, 6, 5, 2, 6, 6, 0, 2, 7, 5, 6, 2, 8, 3, 4, 5, 7, 5, 6, 2, 7, 9, 1, 1, 2, 7, 8, 0, 6, 8, 3, 2, 9, 2, 9, 2, 7, 5, 5, 4, 1, 1, 1, 0, 5, 6, 1, 3, 7, 7, 9, 7, 3, 8, 0, 9, 6, 6, 0, 7, 8, 6, 8, 4, 7, 2, 2, 0, 1, 7, 0, 3, 2, 0, 7, 8, 2, 2, 8, 1, 8, 2, 8, 6, 2, 7, 5, 0, 6, 2, 9, 1, 3, 4, 5, 0, 4, 2, 2, 9, 8, 6, 5, 0, 4, 6, 5, 8, 4, 4, 4, 4, 6, 5]"
225,0.16532140001072548,0.12796919999527745,nan,0.30340499998419546,0.2156027000164613,9.276746812071695e-10,0.16749670001445338,0.06590079999295995,5.684341886080801e-13,6.96693974593001e-16,1009.4644659608729,1009.4644659608734,"[9, 6, 0, 6, 7, 6, 1, 4, 8, 4, 3, 7, 3, 5, 2, 6, 3, 7, 0, 3, 7, 0, 2, 0, 7, 4, 6, 9, 0, 7, 0, 6, 6, 6, 4, 3, 8, 0, 9, 3, 5, 8, 7, 8, 0, 5, 6, 3, 9, 4, 7, 8, 2, 0, 9, 5, 8, 6, 1, 5, 3, 1, 1, 5, 3, 3, 0, 6, 2, 8, 2, 4, 3, 0, 6, 3, 6, 3, 7, 5, 2, 5, 1, 8, 3, 3, 8, 3, 2, 6, 7, 2, 5, 7, 0, 6, 0, 0, 6, 8, 0, 6, 6, 9, 0, 8, 6, 0, 1, 9, 3, 5, 9, 1, 1, 2, 9, 7, 7, 3, 7, 7, 5, 0, 9, 6, 9, 5, 1, 6, 8, 3, 2, 0, 0, 1, 4, 6, 5, 1, 6, 9, 8, 9, 2, 6, 2, 8, 1, 3, 0, 4, 9, 3, 7, 4, 7, 8, 3, 8, 3, 9, 3, 7, 5, 1, 9, 5, 7, 0, 6, 6, 6, 9, 9, 0, 5, 5, 6, 5, 1, 2, 8, 9, 0, 3, 2, 0, 2, 8, 7, 9, 7, 3, 5, 2, 3, 2, 2, 0, 3, 3, 2, 6, 6, 5, 6, 9, 2, 8, 7, 3, 8, 4, 6, 6, 9, 4, 1, 5, 9, 1, 9, 2, 8]"
226,0.18938220001291484,0.04234439998981543,nan,0.24373780001769774,0.170129200007068,2.1310692851705627e-10,0.1827560999954585,0.08242339998832904,1.1368683772161603e-13,6.512217546689217e-16,1020.2148006003329,1020.2148006003328,"[1, 0, 6, 0, 3, 6, 5, 8, 5, 3, 2, 9, 0, 6, 2, 3, 2, 9, 0, 4, 2, 0, 0, 3, 7, 4, 7, 0, 6, 1, 8, 6, 7, 5, 5, 6, 8, 4, 9, 0, 5, 7, 6, 6, 5, 7, 8, 5, 0, 3, 6, 0, 4, 9, 5, 6, 9, 3, 2, 8, 3, 2, 4, 4, 3, 5, 9, 0, 6, 2, 9, 9, 3, 1, 0, 6, 4, 5, 6, 0, 0, 4, 8, 0, 7, 1, 1, 6, 0, 6, 1, 2, 8, 5, 9, 9, 4, 2, 8, 4, 1, 1, 8, 9, 7, 6, 5, 8, 0, 0, 9, 8, 9, 8, 4, 6, 7, 6, 4, 6, 1, 0, 1, 9, 3, 0, 5, 7, 8, 1, 5, 0, 9, 0, 5, 6, 5, 2, 0, 8, 8, 2, 2, 7, 3, 3, 6, 3, 1, 9, 4, 2, 9, 2, 2, 9, 6, 7, 7, 4, 0, 6, 1, 0, 4, 1, 1, 6, 7, 0, 1, 8, 9, 1, 6, 4, 9, 2, 9, 5, 1, 9, 4, 4, 3, 5, 0, 3, 2, 2, 4, 0, 0, 0, 6, 8, 9, 0, 1, 9, 7, 9, 1, 5, 6, 3, 4, 2, 3, 7, 4, 4, 1, 9, 6, 1, 2, 3, 7, 5, 4, 0, 7, 5, 8, 0]"
227,0.21352769999066368,0.19071419999818318,nan,0.2668794000055641,0.22385539999231696,3.373792391707836e-11,0.1742038000083994,0.06616930000018328,2.2737367544323206e-13,5.593884765655404e-16,1021.2304514075817,1021.2304514075814,"[1, 9, 1, 5, 9, 9, 9, 1, 4, 4, 9, 1, 6, 1, 3, 9, 2, 6, 0, 3, 3, 4, 5, 4, 3, 3, 1, 5, 8, 6, 3, 2, 8, 0, 1, 3, 9, 0, 9, 5, 4, 1, 4, 7, 6, 0, 3, 2, 5, 9, 8, 7, 8, 4, 4, 6, 4, 6, 6, 9, 7, 2, 6, 7, 8, 3, 4, 2, 2, 1, 3, 1, 1, 0, 4, 3, 4, 3, 1, 6, 7, 5, 7, 1, 1, 1, 1, 5, 8, 8, 8, 2, 8, 6, 1, 4, 6, 5, 5, 3, 2, 3, 4, 9, 0, 2, 6, 0, 3, 6, 5, 4, 4, 8, 6, 3, 1, 7, 7, 1, 8, 6, 4, 0, 2, 5, 5, 6, 5, 5, 1, 3, 2, 8, 7, 2, 0, 4, 8, 5, 9, 2, 7, 7, 6, 0, 0, 4, 9, 2, 7, 4, 3, 0, 8, 9, 9, 2, 6, 8, 4, 5, 9, 8, 0, 9, 7, 2, 0, 1, 0, 2, 0, 6, 2, 5, 5, 3, 3, 6, 4, 3, 1, 5, 4, 6, 7, 4, 7, 9, 9, 6, 2, 4, 7, 4, 1, 1, 7, 0, 3, 1, 5, 2, 4, 7, 5, 0, 3, 0, 3, 4, 8, 2, 5, 7, 4, 8, 0, 8, 7, 2, 3, 2, 4, 8, 8]"
228,0.161961199977668,0.13736719998996705,nan,0.2428657000127714,0.19315979999373667,1.3412190215082808e-10,0.15861579999909736,0.047265500004868954,1.5916157281026244e-12,6.515543783841503e-16,1026.7378110237478,1026.7378110237494,"[2, 3, 9, 1, 8, 2, 3, 1, 0, 1, 1, 3, 5, 1, 6, 4, 9, 8, 1, 6, 6, 3, 0, 4, 4, 1, 1, 5, 1, 0, 6, 5, 3, 2, 5, 3, 4, 6, 9, 0, 9, 8, 2, 2, 8, 7, 9, 2, 1, 8, 5, 7, 8, 8, 3, 1, 9, 9, 9, 1, 3, 1, 1, 7, 2, 4, 3, 2, 9, 8, 8, 9, 3, 5, 5, 5, 9, 8, 5, 7, 9, 9, 5, 6, 3, 7, 3, 2, 6, 7, 4, 9, 6, 7, 8, 9, 2, 6, 7, 0, 2, 6, 9, 9, 5, 0, 7, 8, 9, 8, 7, 2, 8, 3, 8, 9, 2, 0, 5, 3, 2, 8, 7, 7, 4, 4, 5, 8, 1, 2, 9, 3, 7, 8, 3, 8, 1, 8, 8, 0, 1, 8, 0, 7, 2, 4, 2, 1, 4, 7, 0, 3, 7, 2, 8, 7, 4, 4, 1, 9, 9, 8, 4, 6, 9, 1, 0, 0, 7, 0, 8, 3, 6, 3, 2, 1, 3, 4, 7, 1, 9, 3, 5, 8, 8, 6, 3, 9, 1, 3, 6, 1, 2, 2, 1, 6, 8, 6, 5, 3, 1, 1, 3, 3, 1, 3, 9, 7, 6, 7, 5, 4, 1, 6, 2, 8, 0, 8, 0, 5, 4, 3, 1, 2, 0, 2, 6, 5]"
